region,heritability,pvalue
42172,0.108795,3.98e-27
42173,0.151615,2.2897e-45
42174,0.130386,7.9694e-34
42175,0.082344,4.1788e-15
42176,0.074404,1.3368e-12
42177,0.065033,7.3171e-10
42178,0.053021,3.3289e-07
42179,0.04407,2.1585e-05
42180,0.050188,1.5719e-06
42181,0.070797,1.3503e-11
42182,0.191353,1.539e-66
42183,0.155954,4.1165e-47
42184,0.042088,1.457e-05
42185,0.166395,1.274e-52
42186,0.207836,5.9353e-79
42187,0.214675,1.6843e-85
42188,0.307043,1.1659e-167
42189,0.351107,6.1485e-217
42190,0.320831,6.8068e-183
42191,0.234808,3.1513e-97
42192,0.272603,4.8675e-132
42193,0.181727,5.5765e-62
42194,0.142942,9.2251e-40
42195,0.142175,1.6293e-39
42196,0.138279,8.4262e-38
42197,0.139026,3.8572e-38
42198,0.144729,1.2185e-39
42199,0.125043,1.3862e-29
42200,0.146144,2.558e-45
42201,0.049783,2.1131e-06
42202,0.049743,2.5466e-06
42203,0.044291,1.2643e-05
42204,0.046765,4.97e-06
42205,0.14038,1.2946e-38
42206,0.066375,1.5226e-10
42207,0.056514,5.7119e-08
42208,0.056583,8.3211e-08
42209,0.050388,1.2187e-06
42210,0.051727,3.8637e-07
42211,0.059019,1.0223e-08
42212,0.098684,1.2177e-19
42213,0.044149,1.2824e-05
42214,0.047853,3.5795e-06
42215,0.048486,2.2751e-06
42216,0.036486,0.00022017
42217,0.054016,1.5777e-07
42218,0.065814,3.9185e-10
42219,0.095459,1.2362e-18
42220,0.066523,1.1023e-10
42221,0.069447,1.7154e-11
42222,0.057612,2.4657e-08
42223,0.027512,0.0034847
42224,0.0306,0.0013765
42225,0.042778,2.2845e-05
42226,0.164754,7.5637e-50
42227,0.09057,1.9736e-17
42228,0.076455,2.2515e-13
42229,0.071084,8.5707e-12
42230,0.049056,1.7725e-06
42231,0.029151,0.0022625
42232,0.025109,0.0064031
42233,0.026084,0.0055253
42234,0.165375,1.5584e-50
42235,0.173071,4.1329e-58
42236,0.167104,2.2613e-53
42237,0.139171,8.1052e-38
42238,0.093743,1.0274e-18
42239,0.082232,1.4157e-14
42240,0.068325,1.7352e-10
42241,0.041995,4.2268e-05
42242,0.027806,0.0036553
42243,0.040961,2.6474e-05
42244,0.173942,5.8626e-56
42245,0.122467,1.3134e-30
42246,0.136498,7.8864e-39
42247,0.170703,6.301e-58
42248,0.189121,2.5355e-69
42249,0.177573,4.8564e-63
42250,0.165481,4.1176e-53
42251,0.113561,9.8425e-27
42252,0.084856,9.6399e-16
42253,0.085857,3.2289e-15
42254,0.06724,3.7341e-10
42255,0.042186,3.1062e-05
42256,0.025054,0.0090628
42257,0.029624,0.002084
42258,0.046083,3.6409e-06
42259,0.203837,2.5434e-75
42260,0.233352,1.2882e-97
42261,0.233711,3.6645e-98
42262,0.262172,5.7728e-126
42263,0.334953,2.7248e-203
42264,0.294771,6.1665e-153
42265,0.181766,9.2829e-62
42266,0.129787,3.1474e-34
42267,0.135447,9.6032e-38
42268,0.157788,8.3665e-50
42269,0.173548,1.3418e-58
42270,0.187725,6.7491e-66
42271,0.161996,1.5259e-54
42272,0.108795,3.98e-27
42273,0.151615,2.2897e-45
42274,0.130386,7.9694e-34
42275,0.082344,4.1788e-15
42276,0.074404,1.3368e-12
42277,0.065033,7.3171e-10
42278,0.053021,3.3289e-07
42279,0.04407,2.1585e-05
42280,0.050188,1.5719e-06
42281,0.070797,1.3503e-11
42282,0.191353,1.539e-66
42283,0.155954,4.1165e-47
42284,0.042088,1.457e-05
42285,0.166395,1.274e-52
42286,0.207836,5.9353e-79
42287,0.214675,1.6843e-85
42288,0.307043,1.1659e-167
42289,0.351107,6.1485e-217
42290,0.320831,6.8068e-183
42291,0.234808,3.1513e-97
42292,0.272603,4.8675e-132
42293,0.181727,5.5765e-62
42294,0.142942,9.2251e-40
42295,0.142175,1.6293e-39
42296,0.138279,8.4262e-38
42297,0.139026,3.8572e-38
42298,0.144729,1.2185e-39
42299,0.125043,1.3862e-29
42300,0.146144,2.558e-45
42301,0.049783,2.1131e-06
42302,0.049743,2.5466e-06
42303,0.044291,1.2643e-05
42304,0.046765,4.97e-06
42305,0.14038,1.2946e-38
42306,0.066375,1.5226e-10
42307,0.056514,5.7119e-08
42308,0.056583,8.3211e-08
42309,0.050388,1.2187e-06
42310,0.051727,3.8637e-07
42311,0.059019,1.0223e-08
42312,0.098684,1.2177e-19
42313,0.044149,1.2824e-05
42314,0.047853,3.5795e-06
42315,0.048486,2.2751e-06
42316,0.036486,0.00022017
42317,0.054016,1.5777e-07
42318,0.065814,3.9185e-10
42319,0.095459,1.2362e-18
42320,0.066523,1.1023e-10
42321,0.069447,1.7154e-11
42322,0.057612,2.4657e-08
42323,0.027512,0.0034847
42324,0.0306,0.0013765
42325,0.042778,2.2845e-05
42326,0.164754,7.5637e-50
42327,0.09057,1.9736e-17
42328,0.076455,2.2515e-13
42329,0.071084,8.5707e-12
42330,0.049056,1.7725e-06
42331,0.029151,0.0022625
42332,0.025109,0.0064031
42333,0.026084,0.0055253
42334,0.165375,1.5584e-50
42335,0.173071,4.1329e-58
42336,0.167104,2.2613e-53
42337,0.139171,8.1052e-38
42338,0.093743,1.0274e-18
42339,0.082232,1.4157e-14
42340,0.068325,1.7352e-10
42341,0.041995,4.2268e-05
42342,0.027806,0.0036553
42343,0.040961,2.6474e-05
42344,0.173942,5.8626e-56
42345,0.122467,1.3134e-30
42346,0.136498,7.8864e-39
42347,0.170703,6.301e-58
42348,0.189121,2.5355e-69
42349,0.177573,4.8564e-63
42350,0.165481,4.1176e-53
42351,0.113561,9.8425e-27
42352,0.084856,9.6399e-16
42353,0.085857,3.2289e-15
42354,0.06724,3.7341e-10
42355,0.042186,3.1062e-05
42356,0.025054,0.0090628
42357,0.029624,0.002084
42358,0.046083,3.6409e-06
42359,0.203837,2.5434e-75
42360,0.233352,1.2882e-97
42361,0.233711,3.6645e-98
42362,0.262172,5.7728e-126
42363,0.334953,2.7248e-203
42364,0.294771,6.1665e-153
42365,0.181766,9.2829e-62
42366,0.129787,3.1474e-34
42367,0.135447,9.6032e-38
42368,0.157788,8.3665e-50
42369,0.173548,1.3418e-58
42370,0.187725,6.7491e-66
42371,0.161996,1.5259e-54
42372,0.108795,3.98e-27
42373,0.151615,2.2897e-45
42374,0.130386,7.9694e-34
42375,0.082344,4.1788e-15
42376,0.074404,1.3368e-12
42377,0.065033,7.3171e-10
42378,0.053021,3.3289e-07
42379,0.04407,2.1585e-05
42380,0.050188,1.5719e-06
42381,0.070797,1.3503e-11
42382,0.191353,1.539e-66
42383,0.155954,4.1165e-47
42384,0.042088,1.457e-05
42385,0.166395,1.274e-52
42386,0.207836,5.9353e-79
42387,0.214675,1.6843e-85
42388,0.307043,1.1659e-167
42389,0.351107,6.1485e-217
42390,0.320831,6.8068e-183
42391,0.234808,3.1513e-97
42392,0.272603,4.8675e-132
42393,0.181727,5.5765e-62
42394,0.142942,9.2251e-40
42395,0.142175,1.6293e-39
42396,0.138279,8.4262e-38
42397,0.139026,3.8572e-38
42398,0.144729,1.2185e-39
42399,0.125043,1.3862e-29
42400,0.146144,2.558e-45
42401,0.049783,2.1131e-06
42402,0.049743,2.5466e-06
42403,0.044291,1.2643e-05
42404,0.046765,4.97e-06
42405,0.14038,1.2946e-38
42406,0.066375,1.5226e-10
42407,0.056514,5.7119e-08
42408,0.056583,8.3211e-08
42409,0.050388,1.2187e-06
42410,0.051727,3.8637e-07
42411,0.059019,1.0223e-08
42412,0.098684,1.2177e-19
42413,0.044149,1.2824e-05
42414,0.047853,3.5795e-06
42415,0.048486,2.2751e-06
42416,0.036486,0.00022017
42417,0.054016,1.5777e-07
42418,0.065814,3.9185e-10
42419,0.095459,1.2362e-18
42420,0.066523,1.1023e-10
42421,0.069447,1.7154e-11
42422,0.057612,2.4657e-08
42423,0.027512,0.0034847
42424,0.0306,0.0013765
42425,0.042778,2.2845e-05
42426,0.164754,7.5637e-50
42427,0.09057,1.9736e-17
42428,0.076455,2.2515e-13
42429,0.071084,8.5707e-12
42430,0.049056,1.7725e-06
42431,0.029151,0.0022625
42432,0.025109,0.0064031
42433,0.026084,0.0055253
42434,0.165375,1.5584e-50
42435,0.173071,4.1329e-58
42436,0.167104,2.2613e-53
42437,0.139171,8.1052e-38
42438,0.093743,1.0274e-18
42439,0.082232,1.4157e-14
42440,0.068325,1.7352e-10
42441,0.041995,4.2268e-05
42442,0.027806,0.0036553
42443,0.040961,2.6474e-05
42444,0.173942,5.8626e-56
42445,0.122467,1.3134e-30
42446,0.136498,7.8864e-39
42447,0.170703,6.301e-58
42448,0.189121,2.5355e-69
42449,0.177573,4.8564e-63
42450,0.165481,4.1176e-53
42451,0.113561,9.8425e-27
42452,0.084856,9.6399e-16
42453,0.085857,3.2289e-15
42454,0.06724,3.7341e-10
42455,0.042186,3.1062e-05
42456,0.025054,0.0090628
42457,0.029624,0.002084
42458,0.046083,3.6409e-06
42459,0.203837,2.5434e-75
42460,0.233352,1.2882e-97
42461,0.233711,3.6645e-98
42462,0.262172,5.7728e-126
42463,0.334953,2.7248e-203
42464,0.294771,6.1665e-153
42465,0.181766,9.2829e-62
42466,0.129787,3.1474e-34
42467,0.135447,9.6032e-38
42468,0.157788,8.3665e-50
42469,0.173548,1.3418e-58
42470,0.187725,6.7491e-66
42471,0.161996,1.5259e-54
42472,0.108795,3.98e-27
42473,0.151615,2.2897e-45
42474,0.130386,7.9694e-34
42475,0.082344,4.1788e-15
42476,0.074404,1.3368e-12
42477,0.065033,7.3171e-10
42478,0.053021,3.3289e-07
42479,0.04407,2.1585e-05
42480,0.050188,1.5719e-06
42481,0.070797,1.3503e-11
42482,0.191353,1.539e-66
42483,0.155954,4.1165e-47
42484,0.042088,1.457e-05
42485,0.166395,1.274e-52
42486,0.207836,5.9353e-79
42487,0.214675,1.6843e-85
42488,0.307043,1.1659e-167
42489,0.351107,6.1485e-217
42490,0.320831,6.8068e-183
42491,0.234808,3.1513e-97
42492,0.272603,4.8675e-132
42493,0.181727,5.5765e-62
42494,0.142942,9.2251e-40
42495,0.142175,1.6293e-39
42496,0.138279,8.4262e-38
42497,0.139026,3.8572e-38
42498,0.144729,1.2185e-39
42499,0.125043,1.3862e-29
42500,0.146144,2.558e-45
42501,0.049783,2.1131e-06
42502,0.049743,2.5466e-06
42503,0.044291,1.2643e-05
42504,0.046765,4.97e-06
42505,0.14038,1.2946e-38
42506,0.066375,1.5226e-10
42507,0.056514,5.7119e-08
42508,0.056583,8.3211e-08
42509,0.050388,1.2187e-06
42510,0.051727,3.8637e-07
42511,0.059019,1.0223e-08
42512,0.098684,1.2177e-19
42513,0.044149,1.2824e-05
42514,0.047853,3.5795e-06
42515,0.048486,2.2751e-06
42516,0.036486,0.00022017
42517,0.054016,1.5777e-07
42518,0.065814,3.9185e-10
42519,0.095459,1.2362e-18
42520,0.066523,1.1023e-10
42521,0.069447,1.7154e-11
42522,0.057612,2.4657e-08
42523,0.027512,0.0034847
42524,0.0306,0.0013765
42525,0.042778,2.2845e-05
42526,0.164754,7.5637e-50
42527,0.09057,1.9736e-17
42528,0.076455,2.2515e-13
42529,0.071084,8.5707e-12
42530,0.049056,1.7725e-06
42531,0.029151,0.0022625
42532,0.025109,0.0064031
42533,0.026084,0.0055253
42534,0.165375,1.5584e-50
42535,0.173071,4.1329e-58
42536,0.167104,2.2613e-53
42537,0.139171,8.1052e-38
42538,0.093743,1.0274e-18
42539,0.082232,1.4157e-14
42540,0.068325,1.7352e-10
42541,0.041995,4.2268e-05
42542,0.027806,0.0036553
42543,0.040961,2.6474e-05
42544,0.173942,5.8626e-56
42545,0.122467,1.3134e-30
42546,0.136498,7.8864e-39
42547,0.170703,6.301e-58
42548,0.189121,2.5355e-69
42549,0.177573,4.8564e-63
42550,0.165481,4.1176e-53
42551,0.113561,9.8425e-27
42552,0.084856,9.6399e-16
42553,0.085857,3.2289e-15
42554,0.06724,3.7341e-10
42555,0.042186,3.1062e-05
42556,0.025054,0.0090628
42557,0.029624,0.002084
42558,0.046083,3.6409e-06
42559,0.203837,2.5434e-75
42560,0.233352,1.2882e-97
42561,0.233711,3.6645e-98
42562,0.262172,5.7728e-126
42563,0.334953,2.7248e-203
42564,0.294771,6.1665e-153
42565,0.181766,9.2829e-62
42566,0.129787,3.1474e-34
42567,0.135447,9.6032e-38
42568,0.157788,8.3665e-50
42569,0.173548,1.3418e-58
42570,0.187725,6.7491e-66
42571,0.161996,1.5259e-54
42572,0.108795,3.98e-27
42573,0.151615,2.2897e-45
42574,0.130386,7.9694e-34
42575,0.082344,4.1788e-15
42576,0.074404,1.3368e-12
42577,0.065033,7.3171e-10
42578,0.053021,3.3289e-07
42579,0.04407,2.1585e-05
42580,0.050188,1.5719e-06
42581,0.070797,1.3503e-11
42582,0.191353,1.539e-66
42583,0.155954,4.1165e-47
42584,0.042088,1.457e-05
42585,0.166395,1.274e-52
42586,0.207836,5.9353e-79
42587,0.214675,1.6843e-85
42588,0.307043,1.1659e-167
42589,0.351107,6.1485e-217
42590,0.320831,6.8068e-183
42591,0.234808,3.1513e-97
42592,0.272603,4.8675e-132
42593,0.181727,5.5765e-62
42594,0.142942,9.2251e-40
42595,0.142175,1.6293e-39
42596,0.138279,8.4262e-38
42597,0.139026,3.8572e-38
42598,0.144729,1.2185e-39
42599,0.125043,1.3862e-29
42600,0.146144,2.558e-45
42601,0.049783,2.1131e-06
42602,0.049743,2.5466e-06
42603,0.044291,1.2643e-05
42604,0.046765,4.97e-06
42605,0.14038,1.2946e-38
42606,0.066375,1.5226e-10
42607,0.056514,5.7119e-08
42608,0.056583,8.3211e-08
42609,0.050388,1.2187e-06
42610,0.051727,3.8637e-07
42611,0.059019,1.0223e-08
42612,0.098684,1.2177e-19
42613,0.044149,1.2824e-05
42614,0.047853,3.5795e-06
42615,0.048486,2.2751e-06
42616,0.036486,0.00022017
42617,0.054016,1.5777e-07
42618,0.065814,3.9185e-10
42619,0.095459,1.2362e-18
42620,0.066523,1.1023e-10
42621,0.069447,1.7154e-11
42622,0.057612,2.4657e-08
42623,0.027512,0.0034847
42624,0.0306,0.0013765
42625,0.042778,2.2845e-05
42626,0.164754,7.5637e-50
42627,0.09057,1.9736e-17
42628,0.076455,2.2515e-13
42629,0.071084,8.5707e-12
42630,0.049056,1.7725e-06
42631,0.029151,0.0022625
42632,0.025109,0.0064031
42633,0.026084,0.0055253
42634,0.165375,1.5584e-50
42635,0.173071,4.1329e-58
42636,0.167104,2.2613e-53
42637,0.139171,8.1052e-38
42638,0.093743,1.0274e-18
42639,0.082232,1.4157e-14
42640,0.068325,1.7352e-10
42641,0.041995,4.2268e-05
42642,0.027806,0.0036553
42643,0.040961,2.6474e-05
42644,0.173942,5.8626e-56
42645,0.122467,1.3134e-30
42646,0.136498,7.8864e-39
42647,0.170703,6.301e-58
42648,0.189121,2.5355e-69
42649,0.177573,4.8564e-63
42650,0.165481,4.1176e-53
42651,0.113561,9.8425e-27
42652,0.084856,9.6399e-16
42653,0.085857,3.2289e-15
42654,0.06724,3.7341e-10
42655,0.042186,3.1062e-05
42656,0.025054,0.0090628
42657,0.029624,0.002084
42658,0.046083,3.6409e-06
42659,0.203837,2.5434e-75
42660,0.233352,1.2882e-97
42661,0.233711,3.6645e-98
42662,0.262172,5.7728e-126
42663,0.334953,2.7248e-203
42664,0.294771,6.1665e-153
42665,0.181766,9.2829e-62
42666,0.129787,3.1474e-34
42667,0.135447,9.6032e-38
42668,0.157788,8.3665e-50
42669,0.173548,1.3418e-58
42670,0.187725,6.7491e-66
42671,0.161996,1.5259e-54
42672,0.108795,3.98e-27
42673,0.151615,2.2897e-45
42674,0.130386,7.9694e-34
42675,0.082344,4.1788e-15
42676,0.074404,1.3368e-12
42677,0.065033,7.3171e-10
42678,0.053021,3.3289e-07
42679,0.04407,2.1585e-05
42680,0.050188,1.5719e-06
42681,0.070797,1.3503e-11
42682,0.191353,1.539e-66
42683,0.155954,4.1165e-47
42684,0.042088,1.457e-05
42685,0.166395,1.274e-52
42686,0.207836,5.9353e-79
42687,0.214675,1.6843e-85
42688,0.307043,1.1659e-167
42689,0.351107,6.1485e-217
42690,0.320831,6.8068e-183
42691,0.234808,3.1513e-97
42692,0.272603,4.8675e-132
42693,0.181727,5.5765e-62
42694,0.142942,9.2251e-40
42695,0.142175,1.6293e-39
42696,0.138279,8.4262e-38
42697,0.139026,3.8572e-38
42698,0.144729,1.2185e-39
42699,0.125043,1.3862e-29
42700,0.146144,2.558e-45
42701,0.049783,2.1131e-06
42702,0.049743,2.5466e-06
42703,0.044291,1.2643e-05
42704,0.046765,4.97e-06
42705,0.14038,1.2946e-38
42706,0.066375,1.5226e-10
42707,0.056514,5.7119e-08
42708,0.056583,8.3211e-08
42709,0.050388,1.2187e-06
42710,0.051727,3.8637e-07
42711,0.059019,1.0223e-08
42712,0.098684,1.2177e-19
42713,0.044149,1.2824e-05
42714,0.047853,3.5795e-06
42715,0.048486,2.2751e-06
42716,0.036486,0.00022017
42717,0.054016,1.5777e-07
42718,0.065814,3.9185e-10
42719,0.095459,1.2362e-18
42720,0.066523,1.1023e-10
42721,0.069447,1.7154e-11
42722,0.057612,2.4657e-08
42723,0.027512,0.0034847
42724,0.0306,0.0013765
42725,0.042778,2.2845e-05
42726,0.164754,7.5637e-50
42727,0.09057,1.9736e-17
42728,0.076455,2.2515e-13
42729,0.071084,8.5707e-12
42730,0.049056,1.7725e-06
42731,0.029151,0.0022625
42732,0.025109,0.0064031
42733,0.026084,0.0055253
42734,0.165375,1.5584e-50
42735,0.173071,4.1329e-58
42736,0.167104,2.2613e-53
42737,0.139171,8.1052e-38
42738,0.093743,1.0274e-18
42739,0.082232,1.4157e-14
42740,0.068325,1.7352e-10
42741,0.041995,4.2268e-05
42742,0.027806,0.0036553
42743,0.040961,2.6474e-05
42744,0.173942,5.8626e-56
42745,0.122467,1.3134e-30
42746,0.136498,7.8864e-39
42747,0.170703,6.301e-58
42748,0.189121,2.5355e-69
42749,0.177573,4.8564e-63
42750,0.165481,4.1176e-53
42751,0.113561,9.8425e-27
42752,0.084856,9.6399e-16
42753,0.085857,3.2289e-15
42754,0.06724,3.7341e-10
42755,0.042186,3.1062e-05
42756,0.025054,0.0090628
42757,0.029624,0.002084
42758,0.046083,3.6409e-06
42759,0.203837,2.5434e-75
42760,0.233352,1.2882e-97
42761,0.233711,3.6645e-98
42762,0.262172,5.7728e-126
42763,0.334953,2.7248e-203
42764,0.294771,6.1665e-153
42765,0.181766,9.2829e-62
42766,0.129787,3.1474e-34
42767,0.135447,9.6032e-38
42768,0.157788,8.3665e-50
42769,0.173548,1.3418e-58
42770,0.187725,6.7491e-66
42771,0.161996,1.5259e-54
42772,0.108795,3.98e-27
42773,0.151615,2.2897e-45
42774,0.130386,7.9694e-34
42775,0.082344,4.1788e-15
42776,0.074404,1.3368e-12
42777,0.065033,7.3171e-10
42778,0.053021,3.3289e-07
42779,0.04407,2.1585e-05
42780,0.050188,1.5719e-06
42781,0.070797,1.3503e-11
42782,0.191353,1.539e-66
42783,0.155954,4.1165e-47
42784,0.042088,1.457e-05
42785,0.166395,1.274e-52
42786,0.207836,5.9353e-79
42787,0.214675,1.6843e-85
42788,0.307043,1.1659e-167
42789,0.351107,6.1485e-217
42790,0.320831,6.8068e-183
42791,0.234808,3.1513e-97
42792,0.272603,4.8675e-132
42793,0.181727,5.5765e-62
42794,0.142942,9.2251e-40
42795,0.142175,1.6293e-39
42796,0.138279,8.4262e-38
42797,0.139026,3.8572e-38
42798,0.144729,1.2185e-39
42799,0.125043,1.3862e-29
42800,0.146144,2.558e-45
42801,0.049783,2.1131e-06
42802,0.049743,2.5466e-06
42803,0.044291,1.2643e-05
42804,0.046765,4.97e-06
42805,0.14038,1.2946e-38
42806,0.066375,1.5226e-10
42807,0.056514,5.7119e-08
42808,0.056583,8.3211e-08
42809,0.050388,1.2187e-06
42810,0.051727,3.8637e-07
42811,0.059019,1.0223e-08
42812,0.098684,1.2177e-19
42813,0.044149,1.2824e-05
42814,0.047853,3.5795e-06
42815,0.048486,2.2751e-06
42816,0.036486,0.00022017
42817,0.054016,1.5777e-07
42818,0.065814,3.9185e-10
42819,0.095459,1.2362e-18
42820,0.066523,1.1023e-10
42821,0.069447,1.7154e-11
42822,0.057612,2.4657e-08
42823,0.027512,0.0034847
42824,0.0306,0.0013765
42825,0.042778,2.2845e-05
42826,0.164754,7.5637e-50
42827,0.09057,1.9736e-17
42828,0.076455,2.2515e-13
42829,0.071084,8.5707e-12
42830,0.049056,1.7725e-06
42831,0.029151,0.0022625
42832,0.025109,0.0064031
42833,0.026084,0.0055253
42834,0.165375,1.5584e-50
42835,0.173071,4.1329e-58
42836,0.167104,2.2613e-53
42837,0.139171,8.1052e-38
42838,0.093743,1.0274e-18
42839,0.082232,1.4157e-14
42840,0.068325,1.7352e-10
42841,0.041995,4.2268e-05
42842,0.027806,0.0036553
42843,0.040961,2.6474e-05
42844,0.173942,5.8626e-56
42845,0.122467,1.3134e-30
42846,0.136498,7.8864e-39
42847,0.170703,6.301e-58
42848,0.189121,2.5355e-69
42849,0.177573,4.8564e-63
42850,0.165481,4.1176e-53
42851,0.113561,9.8425e-27
42852,0.084856,9.6399e-16
42853,0.085857,3.2289e-15
42854,0.06724,3.7341e-10
42855,0.042186,3.1062e-05
42856,0.025054,0.0090628
42857,0.029624,0.002084
42858,0.046083,3.6409e-06
42859,0.203837,2.5434e-75
42860,0.233352,1.2882e-97
42861,0.233711,3.6645e-98
42862,0.262172,5.7728e-126
42863,0.334953,2.7248e-203
42864,0.294771,6.1665e-153
42865,0.181766,9.2829e-62
42866,0.129787,3.1474e-34
42867,0.135447,9.6032e-38
42868,0.157788,8.3665e-50
42869,0.173548,1.3418e-58
42870,0.187725,6.7491e-66
42871,0.161996,1.5259e-54
42872,0.108795,3.98e-27
42873,0.151615,2.2897e-45
42874,0.130386,7.9694e-34
42875,0.082344,4.1788e-15
42876,0.074404,1.3368e-12
42877,0.065033,7.3171e-10
42878,0.053021,3.3289e-07
42879,0.04407,2.1585e-05
42880,0.050188,1.5719e-06
42881,0.070797,1.3503e-11
42882,0.191353,1.539e-66
42883,0.155954,4.1165e-47
42884,0.042088,1.457e-05
42885,0.166395,1.274e-52
42886,0.207836,5.9353e-79
42887,0.214675,1.6843e-85
42888,0.307043,1.1659e-167
42889,0.351107,6.1485e-217
42890,0.320831,6.8068e-183
42891,0.234808,3.1513e-97
42892,0.272603,4.8675e-132
42893,0.181727,5.5765e-62
42894,0.142942,9.2251e-40
42895,0.142175,1.6293e-39
42896,0.138279,8.4262e-38
42897,0.139026,3.8572e-38
42898,0.144729,1.2185e-39
42899,0.125043,1.3862e-29
42900,0.146144,2.558e-45
42901,0.049783,2.1131e-06
42902,0.049743,2.5466e-06
42903,0.044291,1.2643e-05
42904,0.046765,4.97e-06
42905,0.14038,1.2946e-38
42906,0.066375,1.5226e-10
42907,0.056514,5.7119e-08
42908,0.056583,8.3211e-08
42909,0.050388,1.2187e-06
42910,0.051727,3.8637e-07
42911,0.059019,1.0223e-08
42912,0.098684,1.2177e-19
42913,0.044149,1.2824e-05
42914,0.047853,3.5795e-06
42915,0.048486,2.2751e-06
42916,0.036486,0.00022017
42917,0.054016,1.5777e-07
42918,0.065814,3.9185e-10
42919,0.095459,1.2362e-18
42920,0.066523,1.1023e-10
42921,0.069447,1.7154e-11
42922,0.057612,2.4657e-08
42923,0.027512,0.0034847
42924,0.0306,0.0013765
42925,0.042778,2.2845e-05
42926,0.164754,7.5637e-50
42927,0.09057,1.9736e-17
42928,0.076455,2.2515e-13
42929,0.071084,8.5707e-12
42930,0.049056,1.7725e-06
42931,0.029151,0.0022625
42932,0.025109,0.0064031
42933,0.026084,0.0055253
42934,0.165375,1.5584e-50
42935,0.173071,4.1329e-58
42936,0.167104,2.2613e-53
42937,0.139171,8.1052e-38
42938,0.093743,1.0274e-18
42939,0.082232,1.4157e-14
42940,0.068325,1.7352e-10
42941,0.041995,4.2268e-05
42942,0.027806,0.0036553
42943,0.040961,2.6474e-05
42944,0.173942,5.8626e-56
42945,0.122467,1.3134e-30
42946,0.136498,7.8864e-39
42947,0.170703,6.301e-58
42948,0.189121,2.5355e-69
42949,0.177573,4.8564e-63
42950,0.165481,4.1176e-53
42951,0.113561,9.8425e-27
42952,0.084856,9.6399e-16
42953,0.085857,3.2289e-15
42954,0.06724,3.7341e-10
42955,0.042186,3.1062e-05
42956,0.025054,0.0090628
42957,0.029624,0.002084
42958,0.046083,3.6409e-06
42959,0.203837,2.5434e-75
42960,0.233352,1.2882e-97
42961,0.233711,3.6645e-98
42962,0.262172,5.7728e-126
42963,0.334953,2.7248e-203
42964,0.294771,6.1665e-153
42965,0.181766,9.2829e-62
42966,0.129787,3.1474e-34
42967,0.135447,9.6032e-38
42968,0.157788,8.3665e-50
42969,0.173548,1.3418e-58
42970,0.187725,6.7491e-66
42971,0.161996,1.5259e-54
42972,0.108795,3.98e-27
42973,0.151615,2.2897e-45
42974,0.130386,7.9694e-34
42975,0.082344,4.1788e-15
42976,0.074404,1.3368e-12
42977,0.065033,7.3171e-10
42978,0.053021,3.3289e-07
42979,0.04407,2.1585e-05
42980,0.050188,1.5719e-06
42981,0.070797,1.3503e-11
42982,0.191353,1.539e-66
42983,0.155954,4.1165e-47
42984,0.042088,1.457e-05
42985,0.166395,1.274e-52
42986,0.207836,5.9353e-79
42987,0.214675,1.6843e-85
42988,0.307043,1.1659e-167
42989,0.351107,6.1485e-217
42990,0.320831,6.8068e-183
42991,0.234808,3.1513e-97
42992,0.272603,4.8675e-132
42993,0.181727,5.5765e-62
42994,0.142942,9.2251e-40
42995,0.142175,1.6293e-39
42996,0.138279,8.4262e-38
42997,0.139026,3.8572e-38
42998,0.144729,1.2185e-39
42999,0.125043,1.3862e-29
43000,0.146144,2.558e-45
43001,0.043701,2.6203e-05
43002,0.042879,2.4954e-05
43003,0.034343,0.0004253
43004,0.025872,0.0071795
43005,0.027627,0.0052838
43006,0.028119,0.0030507
43007,0.034055,0.00051274
43008,0.038261,0.00014744
43009,0.026889,0.0054418
43010,0.022381,0.018231
43011,0.022246,0.020223
43012,0.033519,0.00060282
43013,0.028845,0.0035406
43014,0.030846,0.0023478
43015,0.205486,0.75
43016,0.205107,0.75
43017,0.016451,0.062214
43018,0.203828,0.75
43019,0.127971,1.3275e-31
43020,0.1094,4.7824e-24
43021,0.078826,1.9825e-13
43022,0.047756,3.0654e-06
43023,0.034145,0.00042256
43024,0.048927,1.2939e-06
43025,0.064669,6.3935e-10
43026,0.045502,1.1905e-05
43027,0.03042,0.0017069
43028,0.035028,0.0002029
43029,0.031457,0.00093745
43030,0.041187,4.9932e-05
43031,0.038033,0.00017026
43032,0.030755,0.0020165
43033,0.023868,0.011804
43034,0.02276,0.014242
43035,0.020028,0.030484
43036,0.019949,0.033535
43037,0.025129,0.010805
43038,0.033057,0.00085917
43039,0.205442,0.75
43040,0.02595,0.008171
43041,0.023198,0.015613
43042,0.205182,0.75
43043,0.205029,0.75
43044,0.204325,0.75
43045,0.205334,0.75
43046,0.123126,4.3093e-29
43047,0.109561,1.0785e-23
43048,0.075498,1.1752e-12
43049,0.046905,3.6626e-06
43050,0.029415,0.0017473
43051,0.030737,0.0014043
43052,0.049696,1.4451e-06
43053,0.033859,0.00066531
43054,0.025194,0.0082595
43055,0.038579,4.7444e-05
43056,0.042476,8.6516e-06
43057,0.048472,1.7255e-06
43058,0.040846,5.9136e-05
43059,0.039632,0.00011266
43060,0.035279,0.00030586
43061,0.031144,0.0010668
43062,0.012044,0.1308
43063,0.02665,0.0063919
43064,0.025061,0.0073412
43065,0.204453,0.75
43066,0.204443,0.75
