region,heritability,pvalue
27904,0.258178,0.11079
27905,0.153892,0.23399
27906,0.171505,0.17442
27907,0.144002,0.22826
27908,0.276272,0.087642
27909,0.331531,0.061575
27910,0.245958,0.12971
27911,0.101148,0.31187
27912,0.027164,0.45178
27913,0.092415,0.35351
27914,0.151528,0.25387
27915,0.240501,0.75
27916,0.20363,0.14805
27917,0.6201,0.0016405
27918,0.662482,0.0017574
27919,0.355344,0.049247
27920,0.349827,0.047786
27921,0.322545,0.063391
27922,0.151337,0.25014
27923,0.280141,0.75
27924,0.317509,0.75
27925,0.340008,0.75
27926,0.132482,0.26345
27927,0.369811,0.041326
27928,0.446924,0.024991
27929,0.262467,0.11505
27930,0.165791,0.20264
27931,0.186974,0.18629
27932,0.024182,0.4555
27933,0.125343,0.28045
27934,0.042523,0.42358
27935,0.384067,0.75
27936,0.169732,0.20736
27937,0.103237,0.31823
27938,0.129286,0.28011
27939,0.365935,0.040456
27940,0.337677,0.052493
27941,0.232817,0.11716
27942,0.326079,0.055506
27943,0.402017,0.034211
27944,0.360732,0.04631
27945,0.336742,0.75
27946,0.215346,0.75
27947,0.41436,0.02701
27948,0.344796,0.057658
27949,0.26481,0.12303
27950,0.159688,0.23838
27951,0.027661,0.4491
27952,0.339518,0.75
27953,0.334583,0.75
27954,0.318588,0.75
27955,0.392104,0.02776
27956,0.476534,0.013283
27957,0.28422,0.092023
27958,0.383501,0.03307
27959,0.400267,0.036759
27960,0.37607,0.043722
27961,0.167681,0.21291
27962,0.215929,0.15027
27963,0.290531,0.081525
27964,0.225765,0.75
27965,0.318375,0.75
27966,0.380416,0.75
27967,0.38108,0.75
27968,0.331253,0.75
27969,0.282511,0.75
27970,0.109594,0.30192
27971,0.197749,0.17021
27972,0.007917,0.48583
27973,0.379848,0.75
27974,0.003637,0.49344
27975,0.082832,0.34062
27976,0.465069,0.0083053
27977,0.672217,0.00051038
27978,0.51017,0.0072627
27979,0.283267,0.088884
27980,0.238411,0.75
27981,0.228396,0.75
27982,0.276543,0.10777
27983,0.358781,0.044238
27984,0.308884,0.088225
27985,0.166994,0.23349
27986,0.014931,0.47122
27987,0.338546,0.75
27988,0.406923,0.75
27989,0.382112,0.75
27990,0.210312,0.75
27991,0.300018,0.073379
27992,0.476877,0.013775
27993,0.349707,0.053128
27994,0.534648,0.0053846
27995,0.437482,0.022655
27996,0.020244,0.46399
27997,0.205538,0.75
27998,0.144297,0.255
27999,0.253453,0.11541
28000,0.308497,0.75
28001,0.139409,0.24945
28002,0.097773,0.31485
28003,0.216331,0.75
28004,0.261162,0.11001
28005,0.39205,0.028625
28006,0.392456,0.024642
28007,0.258963,0.10427
28008,0.236162,0.75
28009,0.383486,0.75
28010,0.226093,0.75
28011,0.001155,0.49789
28012,0.030334,0.43954
28013,0.186597,0.17879
28014,0.131847,0.2727
28015,0.301828,0.097227
28016,0.32631,0.065206
28017,0.111165,0.28188
28018,0.177375,0.17636
28019,0.060979,0.38067
28020,0.296307,0.0597
28021,0.156481,0.19989
28022,0.232724,0.75
28023,0.384297,0.75
28024,0.041884,0.41799
28025,0.187753,0.18964
28026,0.09502,0.33028
28027,0.172084,0.20481
28028,0.317256,0.070179
28029,0.365857,0.055688
28030,0.378163,0.039223
28031,0.373359,0.031955
28032,0.206741,0.75
28033,0.33482,0.75
28034,0.231766,0.75
28035,0.199416,0.18319
28036,0.143898,0.24869
28037,0.300452,0.071708
28038,0.109698,0.29869
28039,0.384524,0.75
28040,0.239412,0.75
28041,0.234019,0.15848
28042,0.391201,0.040054
28043,0.200817,0.75
28044,0.311686,0.063326
28045,0.095134,0.31822
28046,0.114131,0.27484
28047,0.216755,0.75
28048,0.41737,0.75
28049,0.429547,0.75
28050,0.068733,0.36545
28051,0.455976,0.013547
28052,0.139379,0.24765
28053,0.156387,0.22232
28054,0.32494,0.064377
28055,0.228334,0.15571
28056,0.069627,0.371
28057,0.131959,0.25986
28058,0.092484,0.3136
28059,0.217041,0.75
28060,0.184966,0.18919
28061,0.467706,0.012184
28062,0.243047,0.12623
28063,0.248188,0.11227
28064,0.206216,0.75
28065,0.404885,0.75
28066,0.339416,0.75
28067,0.226061,0.75
28068,0.335485,0.75
28069,0.305049,0.75
28070,0.176848,0.21684
28071,0.206711,0.75
28072,0.286555,0.75
28073,0.325953,0.75
28074,0.418144,0.75
28075,0.010278,0.48026
28076,0.021565,0.45852
28077,0.209781,0.75
28078,0.232475,0.75
28079,0.202856,0.75
28080,0.050793,0.40308
28081,0.044712,0.41211
28082,0.041204,0.41876
28083,0.011509,0.47714
28084,0.237451,0.75
28085,0.18023,0.18558
28086,0.496601,0.0066021
28087,0.348151,0.043186
28088,0.417824,0.018621
28089,0.224917,0.13039
28090,0.226832,0.75
28091,0.342361,0.75
28092,0.032794,0.43251
28093,0.20338,0.75
28094,0.307352,0.75
28095,0.008688,0.4843
28096,0.213211,0.75
28097,0.381905,0.75
28098,0.404071,0.75
28099,0.33129,0.75
28100,0.383767,0.75
28101,0.002492,0.49609
28102,0.331336,0.75
28103,0.404761,0.75
28104,0.339059,0.75
28105,0.005115,0.49001
28106,0.103221,0.75
28107,0.21305,0.75
28108,0.078043,0.34781
28109,0.140234,0.24625
28110,0.291749,0.080028
28111,0.451754,0.014456
28112,0.409894,0.027472
28113,0.486481,0.011739
28114,0.405728,0.024039
28115,0.298396,0.067562
28116,0.180484,0.18042
28117,0.283269,0.75
28118,0.335732,0.75
28119,0.025401,0.45457
28120,0.307179,0.75
28121,0.319387,0.75
28122,0.426696,0.75
28123,0.40646,0.75
28124,0.015488,0.46933
28125,0.090169,0.3108
28126,0.269696,0.07457
28127,0.121646,0.27898
28128,0.039724,0.42434
28129,0.38105,0.75
28130,0.042911,0.42195
28131,0.220105,0.75
28132,0.331621,0.75
28133,0.065274,0.37213
28134,0.163887,0.19572
28135,0.199748,0.15507
28136,0.376805,0.03662
28137,0.288465,0.093278
28138,0.162476,0.23734
28139,0.207752,0.16642
28140,0.407305,0.018406
28141,0.346466,0.045809
28142,0.070116,0.37466
28143,0.124168,0.28538
28144,0.417039,0.75
28145,0.415362,0.75
28146,0.428986,0.75
28147,0.388667,0.75
28148,0.417956,0.75
28149,0.406302,0.75
28150,0.076252,0.3498
28151,0.416437,0.011365
28152,0.451977,0.0065898
28153,0.289701,0.073344
28154,0.171742,0.19964
28155,0.114871,0.28449
28156,0.193944,0.16656
28157,0.204222,0.75
28158,0.058649,0.38693
28159,0.18677,0.19051
28160,0.202548,0.17067
28161,0.118552,0.27747
28162,0.234057,0.11893
28163,0.202804,0.75
28164,0.360258,0.031777
28165,0.240889,0.12224
28166,0.323495,0.75
28167,0.225835,0.75
28168,0.417686,0.75
28169,0.381919,0.75
28170,0.384473,0.75
28171,0.429992,0.75
28172,0.406382,0.75
28173,0.01058,0.47903
28174,0.339153,0.75
28175,0.117324,0.27093
28176,0.568314,0.00061078
28177,0.155479,0.19903
28178,0.384165,0.022632
28179,0.479476,0.0074774
28180,0.323551,0.046394
28181,0.12053,0.27365
28182,0.15968,0.20325
28183,0.0634,0.37931
28184,0.256503,0.099689
28185,0.154435,0.22033
28186,0.237237,0.12531
28187,0.079355,0.35051
28188,0.382674,0.75
28189,0.217892,0.75
28190,0.221583,0.75
28191,0.338173,0.75
28192,0.337756,0.75
28193,0.422469,0.75
28194,0.307736,0.75
28195,0.048033,0.40361
28196,0.229312,0.75
28197,0.337177,0.044724
28198,0.450313,0.0060914
28199,0.236632,0.75
28200,0.133595,0.25046
28201,0.263916,0.094409
28202,0.092784,0.31394
28203,0.227246,0.75
28204,0.205789,0.75
28205,0.110593,0.29287
28206,0.122859,0.2671
28207,0.107021,0.75
28208,0.306476,0.75
28209,0.283846,0.75
28210,0.237929,0.75
28211,0.406889,0.75
28212,0.340658,0.75
28213,0.323105,0.75
28214,0.009231,0.48168
28215,0.066544,0.35933
28216,0.193698,0.16264
28217,0.678673,0.00046178
28218,0.38234,0.027858
28219,0.093856,0.31206
28220,0.011034,0.75
28221,0.235103,0.75
28222,0.331785,0.75
28223,0.309678,0.75
28224,0.180949,0.19434
28225,0.084543,0.34103
28226,0.206828,0.75
28227,0.329423,0.75
28228,0.30756,0.75
28229,0.40485,0.75
28230,0.337487,0.75
28231,0.281191,0.75
28232,0.337807,0.75
28233,0.281126,0.75
28234,0.027061,0.44452
28235,0.031134,0.43459
28236,0.206153,0.75
28237,0.593319,0.0025243
28238,0.432049,0.021787
28239,0.525724,0.0022085
28240,0.48508,0.0046942
28241,0.339301,0.75
28242,0.418879,0.75
28243,0.170601,0.16512
28244,0.335985,0.049488
28245,0.227079,0.75
28246,0.305648,0.75
28247,0.241378,0.75
28248,0.105513,0.29934
28249,0.026006,0.4514
28250,0.403739,0.75
28251,0.384863,0.75
28252,0.319054,0.75
28253,0.340829,0.75
28254,0.423217,0.75
28255,0.193255,0.18369
28256,0.292633,0.081776
28257,0.286643,0.057961
28258,0.413339,0.010992
28259,0.233049,0.75
28260,0.382558,0.75
28261,0.240297,0.75
28262,0.239001,0.75
28263,0.206696,0.75
28264,0.041654,0.41858
28265,0.385243,0.75
28266,0.42517,0.75
28267,0.306177,0.75
28268,0.037985,0.42743
28269,0.383563,0.75
28270,0.422718,0.75
28271,0.010895,0.75
28272,0.272571,0.091707
28273,0.237232,0.75
28274,0.205638,0.75
28275,0.232012,0.75
28276,0.015911,0.46979
28277,0.20058,0.15574
28278,0.39061,0.022384
28279,0.15108,0.23354
28280,0.167958,0.20702
28281,0.227474,0.75
28282,0.218284,0.75
28283,0.205489,0.75
28284,0.023678,0.45204
28285,0.296928,0.060838
28286,0.041372,0.41972
28287,0.417597,0.75
28288,0.425745,0.75
28289,0.096545,0.32103
28290,0.424238,0.016736
28291,0.175119,0.18557
28292,0.028598,0.44478
28293,0.227785,0.75
28294,0.106315,0.31193
28295,0.197174,0.18233
28296,0.546027,0.0025948
28297,0.243849,0.11335
28298,0.305251,0.068728
28299,0.16708,0.22238
28300,0.038822,0.42754
28301,0.281219,0.75
28302,0.226379,0.75
28303,0.22903,0.13136
28304,0.497258,0.0045033
28305,0.767199,1.5774e-05
28306,0.417849,0.01781
28307,0.339762,0.75
28308,0.385794,0.75
28309,0.196038,0.16252
28310,0.485749,0.006436
28311,0.382933,0.018658
28312,0.147824,0.24234
28313,0.05822,0.39997
28314,0.086589,0.34464
28315,0.25705,0.099497
28316,0.212856,0.75
28317,0.479587,0.0080826
28318,0.06561,0.37758
28319,0.150818,0.24165
28320,0.003903,0.75
28321,0.07856,0.35552
28322,0.338011,0.75
28323,0.385936,0.75
28324,0.22269,0.75
28325,0.342967,0.043344
28326,0.457886,0.0095249
28327,0.256298,0.098779
28328,0.051099,0.40072
28329,0.111526,0.29088
28330,0.270002,0.09985
28331,0.303515,0.075082
28332,0.055218,0.38478
28333,0.006333,0.75
28334,0.185696,0.21172
28335,0.008542,0.48389
28336,0.076609,0.34172
28337,0.215151,0.75
28338,0.229646,0.11836
28339,0.313569,0.075638
28340,0.306586,0.75
28341,0.339886,0.75
28342,0.407154,0.75
28343,0.380951,0.75
28344,0.006829,0.48647
28345,0.075757,0.3513
28346,0.169359,0.191
28347,0.065607,0.37049
28348,0.184857,0.18136
28349,0.344679,0.048305
28350,0.328762,0.058501
28351,0.328898,0.75
28352,0.073638,0.35976
28353,0.1502,0.24965
28354,0.219337,0.75
28355,0.337948,0.75
28356,0.120982,0.2871
28357,0.163057,0.22858
28358,0.325367,0.052879
28359,0.013413,0.75
28360,0.003362,0.75
28361,0.217627,0.75
28362,0.286913,0.75
28363,0.23699,0.75
28364,0.283488,0.75
28365,0.22074,0.75
28366,0.119557,0.26937
28367,0.206493,0.75
28368,0.230392,0.75
28369,0.225775,0.12437
28370,0.283712,0.076592
28371,0.076251,0.35524
28372,0.294745,0.081272
28373,0.015689,0.47032
28374,0.229174,0.75
28375,0.327062,0.75
28376,0.30712,0.067234
28377,0.206459,0.75
28378,0.332674,0.75
28379,0.177154,0.1726
28380,0.102285,0.32081
28381,0.066403,0.75
28382,0.417675,0.75
28383,0.281943,0.75
28384,0.385263,0.75
28385,0.405393,0.75
28386,0.403263,0.75
28387,0.379655,0.75
28388,0.404157,0.75
28389,0.406272,0.75
28390,0.037945,0.42295
28391,0.076585,0.35026
28392,0.450561,0.011374
28393,0.433048,0.017066
28394,0.00677,0.75
28395,0.235069,0.75
28396,0.228072,0.75
28397,0.02036,0.4607
28398,0.297574,0.09227
28399,0.067401,0.38728
28400,0.385333,0.75
28401,0.109357,0.28024
28402,0.14361,0.25944
28403,0.327996,0.75
28404,0.429692,0.75
28405,0.416831,0.75
28406,0.425374,0.75
28407,0.336443,0.75
28408,0.322813,0.75
28409,0.379834,0.75
28410,0.405616,0.75
28411,0.331332,0.75
28412,0.05725,0.39312
28413,0.419735,0.018499
28414,0.37541,0.029394
28415,0.011666,0.47754
28416,0.33088,0.75
28417,0.331652,0.75
28418,0.333714,0.75
28419,0.012379,0.75
28420,0.470108,0.025363
28421,0.016003,0.47283
28422,0.151496,0.21905
28423,0.220978,0.75
28424,0.335777,0.75
28425,0.382941,0.75
28426,0.385084,0.75
28427,0.063989,0.39177
28428,0.339071,0.75
28429,0.280697,0.75
28430,0.003675,0.49334
28431,0.330814,0.75
28432,0.340305,0.75
28433,0.331632,0.75
28434,0.217456,0.75
28435,0.173885,0.20385
28436,0.261627,0.10112
28437,0.075952,0.35304
28438,0.036111,0.42661
28439,0.284129,0.75
28440,0.381793,0.75
28441,0,0.75
28442,0.380619,0.065263
28443,0.272861,0.11531
28444,0.229584,0.75
28445,0.224055,0.12237
28446,0.33559,0.039934
28447,0.030806,0.44031
28448,0.33056,0.75
28449,0.112288,0.75
28450,0.334244,0.75
28451,0.339705,0.75
28452,0.192673,0.18902
28453,0.027345,0.45284
28454,0.324819,0.75
28455,0.192099,0.17564
28456,0.37972,0.75
28457,0.416208,0.75
28458,0.242003,0.75
28459,0.197541,0.14744
28460,0.355354,0.040373
28461,0.383142,0.032824
28462,0.207717,0.75
28463,0.214318,0.75
28464,0.307294,0.75
28465,0.385465,0.75
28466,0.214744,0.15137
28467,0.326248,0.068414
28468,0.487644,0.011374
28469,0.569731,0.0027617
28470,0.457935,0.012555
28471,0.161986,0.20429
28472,0.417146,0.75
28473,0.06221,0.38442
28474,0.06529,0.38354
28475,0.20924,0.75
28476,0.143617,0.24593
28477,0.233967,0.75
28478,0.306135,0.75
28479,0.263067,0.075418
28480,0.231626,0.095146
28481,0.342786,0.041271
28482,0.388157,0.031867
28483,0.016081,0.47104
28484,0.319284,0.75
28485,0.33842,0.75
28486,0.40691,0.75
28487,0.534774,0.0035757
28488,0.382332,0.023702
28489,0.220584,0.14615
28490,0.333556,0.072331
28491,0.309525,0.0853
28492,0.416232,0.75
28493,0.314632,0.081378
28494,0.230281,0.16206
28495,0.138138,0.25057
28496,0.146271,0.23239
28497,0.275175,0.095563
28498,0.337554,0.054498
28499,0.242493,0.095976
28500,0.097017,0.29867
28501,0.224377,0.12071
28502,0.431672,0.014576
28503,0.182377,0.1898
28504,0.029947,0.43969
28505,0.241639,0.75
28506,0.418308,0.75
28507,0.343227,0.75
28508,0.256707,0.11802
28509,0.407501,0.02196
28510,0.335733,0.042799
28511,0.111995,0.30215
28512,0.323559,0.074356
28513,0.456255,0.015637
28514,0.376982,0.055024
28515,0.142297,0.27382
28516,0.006489,0.75
28517,0.134007,0.25066
28518,0.237197,0.12181
28519,0.459025,0.010643
28520,0.186465,0.1686
28521,0.038451,0.42252
28522,0.047644,0.40315
28523,0.073809,0.35315
28524,0.340973,0.75
28525,0.223578,0.75
28526,0.22103,0.75
28527,0.405651,0.75
28528,0.33975,0.75
28529,0.380191,0.75
28530,0.102664,0.75
28531,0.140132,0.24793
28532,0.137496,0.24121
28533,0.219558,0.15132
28534,0.048656,0.41127
28535,0.332602,0.050402
28536,0.366143,0.052506
28537,0.32348,0.75
28538,0.381072,0.75
28539,0.004853,0.49062
28540,0.137533,0.24967
28541,0.340427,0.047154
28542,0.066738,0.37451
28543,0.333533,0.75
28544,0.236959,0.75
28545,0.38199,0.75
28546,0.416982,0.75
28547,0.235652,0.75
28548,0.333303,0.75
28549,0.381,0.75
28550,0.38233,0.75
28551,0.203832,0.75
28552,0.496345,0.0082061
28553,0.3189,0.067571
28554,0.210678,0.16077
28555,0.280135,0.75
28556,0.004716,0.49135
28557,0.211336,0.75
28558,0.089996,0.32539
28559,0.195421,0.15698
28560,0.001711,0.75
28561,0.001662,0.49667
28562,0.259402,0.11559
28563,0.331482,0.75
28564,0.382095,0.75
28565,0.224428,0.75
28566,0.109983,0.29521
28567,0.188148,0.18778
28568,0.000548,0.75
28569,0.330373,0.75
28570,0.0038,0.75
28571,0.318231,0.75
28572,0.381376,0.75
28573,0.028566,0.44618
28574,0.223915,0.75
28575,0.343442,0.75
28576,0.380073,0.75
28577,0.013045,0.47516
28578,0.131777,0.25849
28579,0.178804,0.17715
28580,0.234204,0.75
28581,0.335639,0.75
28582,0.240643,0.75
28583,0.136155,0.25529
28584,0.140331,0.25289
28585,0.12786,0.2727
28586,0.244094,0.1263
28587,0.055797,0.40138
28588,0.08862,0.34128
28589,0.020787,0.46111
28590,0.106412,0.30604
28591,0.061692,0.38076
28592,0.331051,0.75
28593,0.237035,0.75
28594,0.000903,0.75
28595,0.332559,0.75
28596,0.344014,0.75
28597,0.383561,0.75
28598,0.284049,0.75
28599,0.065083,0.38268
28600,0.003339,0.75
28601,0.281069,0.75
28602,0.033848,0.4372
28603,0.089712,0.32893
28604,0.029142,0.4437
28605,0.181321,0.18689
28606,0.140272,0.24569
28607,0.384158,0.75
28608,0.405424,0.75
28609,0.331432,0.75
28610,0.208414,0.15265
28611,0.205937,0.15411
28612,0.084342,0.34291
28613,0.040608,0.42217
28614,0.215882,0.75
28615,0.383408,0.75
28616,0.382284,0.75
28617,0.225457,0.75
28618,0.238453,0.75
28619,0.146053,0.24699
28620,0.015364,0.47333
28621,0.01459,0.47275
28622,0.209557,0.75
28623,0.222356,0.75
28624,0.217413,0.75
28625,0.335794,0.75
28626,0.048864,0.40229
28627,0.210263,0.75
28628,0.380668,0.75
28629,0.337994,0.75
28630,0.40566,0.75
28631,0.231285,0.75
28632,0.237624,0.13971
28633,0.109165,0.31481
28634,0.231943,0.75
28635,0.332935,0.75
28636,0.207453,0.75
28637,0.070987,0.36259
28638,0.012823,0.47662
28639,0.227188,0.75
28640,0.405347,0.75
28641,0.405825,0.75
28642,0.23103,0.75
28643,0.289608,0.076493
28644,0.329048,0.061072
28645,0.0436,0.41779
28646,0.261351,0.10808
28647,0.176609,0.19874
28648,0.022374,0.45983
28649,0.140605,0.24521
28650,0.34203,0.75
28651,0.385415,0.75
28652,0.382738,0.75
28653,0.405874,0.75
28654,0.084948,0.34741
28655,0.117492,0.29635
28656,0.010293,0.47975
28657,0.202827,0.75
28658,0.305741,0.75
28659,0.220958,0.75
28660,0.228742,0.75
28661,0.101236,0.30637
28662,0.407719,0.75
28663,0.408351,0.75
28664,0.405584,0.75
28665,0.280935,0.75
28666,0.139068,0.27174
28667,0.218727,0.75
28668,0.306845,0.75
28669,0.06934,0.37327
28670,0.284733,0.074099
28671,0.273258,0.087231
28672,0.047053,0.41382
28673,0.338728,0.75
28674,0.415985,0.75
28675,0.404447,0.75
28676,0.241544,0.75
28677,0.208169,0.16158
28678,0.03691,0.43423
28679,0.287964,0.087444
28680,0.175371,0.20473
28681,0.245539,0.11955
28682,0.186783,0.19236
28683,0.313958,0.078406
28684,0.003062,0.75
28685,0.328588,0.75
28686,0.406947,0.75
28687,0.41579,0.75
28688,0.170133,0.20927
28689,0.147316,0.2406
28690,0.211888,0.75
28691,0.201474,0.75
28692,0.342738,0.75
28693,0.330125,0.75
28694,0.240668,0.75
28695,0.414855,0.025019
28696,0.28851,0.076202
28697,0.34297,0.75
28698,0.428643,0.75
28699,0.225702,0.75
28700,0.029314,0.44882
28701,0.379575,0.75
28702,0.403934,0.75
28703,0.384158,0.75
28704,0.276476,0.095396
28705,0.504315,0.0067563
28706,0.439038,0.012956
28707,0.186926,0.17497
28708,0.334755,0.75
28709,0.403012,0.75
28710,0.417709,0.75
28711,0.420676,0.018864
28712,0.082651,0.35342
28713,0.334194,0.75
28714,0.207064,0.75
28715,0.311349,0.076435
28716,0.395831,0.039469
28717,0.106064,0.31091
28718,0.385488,0.75
28719,0.425865,0.75
28720,0.406791,0.75
28721,0.042887,0.41662
28722,0.153599,0.21119
28723,0.208104,0.75
28724,0.384337,0.75
28725,0.073673,0.35037
28726,0.222194,0.75
28727,0.293196,0.060078
28728,0.390553,0.036616
28729,0.198161,0.16937
28730,0.207585,0.75
28731,0.207173,0.75
28732,0.305251,0.75
28733,0.217851,0.75
28734,0.228717,0.75
28735,0.12462,0.27818
28736,0.268967,0.10254
28737,0.162276,0.20717
28738,0.227816,0.75
28739,0.382554,0.75
28740,0.330938,0.75
28741,0.232632,0.12502
28742,0.240174,0.75
28743,0.336748,0.75
28744,0.02309,0.45773
28745,0.466199,0.015549
28746,0.433053,0.022192
28747,0.219057,0.15074
28748,0.384168,0.75
28749,0.408601,0.75
28750,0.266867,0.086727
28751,0.338352,0.066178
28752,0.224365,0.75
28753,0.216594,0.75
28754,0.208712,0.75
28755,0.100889,0.30874
28756,0.185483,0.19142
28757,0.506505,0.007504
28758,0.005546,0.75
28759,0.339592,0.75
28760,0.417456,0.75
28761,0.423887,0.75
28762,0.417484,0.75
28763,0.381146,0.75
28764,0.439798,0.0136
28765,0.114222,0.28971
28766,0.333323,0.75
28767,0.019507,0.4657
28768,0.299801,0.085737
28769,0.48642,0.014045
28770,0.487565,0.010946
28771,0.147375,0.23495
28772,0.380784,0.75
28773,0.488478,0.01826
28774,0.249097,0.14138
28775,0.340937,0.75
28776,0.231428,0.75
28777,0.10694,0.30551
28778,0.21033,0.16114
28779,0.656832,0.00073455
28780,0.11769,0.28584
28781,0.385293,0.75
28782,0.433642,0.75
28783,0.427391,0.75
28784,0.405632,0.75
28785,0.38663,0.75
28786,0.385846,0.75
28787,0.378301,0.035203
28788,0.377383,0.034248
28789,0.048901,0.40971
28790,0.173424,0.21543
28791,0.410513,0.028521
28792,0.382007,0.042985
28793,0.373635,0.03881
28794,0.308318,0.75
28795,0.591458,0.0039762
28796,0.214002,0.75
28797,0.403928,0.75
28798,0.416051,0.75
28799,0.353894,0.048768
28800,0.236297,0.13609
28801,0.18744,0.17825
28802,0.08423,0.34079
28803,0.223238,0.75
28804,0.417758,0.75
28805,0.229989,0.75
28806,0.200751,0.75
28807,0.383321,0.75
28808,0.405898,0.75
28809,0.203656,0.75
28810,0.050365,0.40307
28811,0.340429,0.75
28812,0.390216,0.029959
28813,0.43671,0.017961
28814,0.127764,0.26892
28815,0.120586,0.28903
28816,0.472537,0.014086
28817,0.364013,0.043584
28818,0.25259,0.10994
28819,0.113719,0.28221
28820,0.813862,3.0078e-05
28821,0.28682,0.085559
28822,0.086018,0.34126
28823,0.23577,0.75
28824,0.406127,0.75
28825,0.213374,0.16227
28826,0.033312,0.44068
28827,0.206956,0.75
28828,0.013604,0.75
28829,0.014018,0.75
28830,0.317667,0.75
28831,0.198482,0.15846
28832,0.103048,0.30111
28833,0.340594,0.75
28834,0.386917,0.75
28835,0.382772,0.75
28836,0.379987,0.75
28837,0.231156,0.75
28838,0.387689,0.03461
28839,0.374218,0.039431
28840,0.011389,0.47786
28841,0.08182,0.34837
28842,0.360486,0.050059
28843,0.382675,0.033771
28844,0.241991,0.11418
28845,0.260872,0.10306
28846,0.201399,0.75
28847,0.553901,0.0056341
28848,0.887328,8.2509e-07
28849,0.119998,0.27466
28850,0.221973,0.13351
28851,0.192403,0.15991
28852,0.22933,0.75
28853,0.334894,0.75
28854,0.002833,0.75
28855,0.093655,0.3346
28856,0.023941,0.45864
28857,0.305829,0.75
28858,0.017034,0.46543
28859,0.033252,0.43046
28860,0.233344,0.75
28861,0.309038,0.75
28862,0.406208,0.75
28863,0.341921,0.75
28864,0.245339,0.13079
28865,0.393122,0.028377
28866,0.181055,0.18363
28867,0.131312,0.25389
28868,0.177913,0.20226
28869,0.346335,0.059051
28870,0.320039,0.058065
28871,0.110294,0.29954
28872,0.380886,0.75
28873,0.215189,0.75
28874,0.340118,0.75
28875,0.363884,0.042266
28876,0.458242,0.0066502
28877,0.164154,0.21124
28878,0.25017,0.10926
28879,0.153287,0.21795
28880,0.074495,0.33982
28881,0.048214,0.40121
28882,0.260298,0.098518
28883,0.314269,0.068479
28884,0.1258,0.2845
28885,0.103578,0.75
28886,0.084503,0.35779
28887,0.228094,0.1427
28888,0.1211,0.27834
28889,0.100816,0.30352
28890,0.313092,0.07212
28891,0.557827,0.0081921
28892,0.420789,0.021723
28893,0.367566,0.038124
28894,0.102268,0.75
28895,0.584056,0.0033939
28896,0.172755,0.21645
28897,0.38086,0.75
28898,0.337623,0.75
28899,0.239748,0.75
28900,0.076485,0.3682
28901,0.20231,0.75
28902,0.118338,0.27669
28903,0.126621,0.27751
28904,0.258178,0.11079
28905,0.153892,0.23399
28906,0.171505,0.17442
28907,0.144002,0.22826
28908,0.276272,0.087642
28909,0.331531,0.061575
28910,0.245958,0.12971
28911,0.101148,0.31187
28912,0.027164,0.45178
28913,0.092415,0.35351
28914,0.151528,0.25387
28915,0.240501,0.75
28916,0.20363,0.14805
28917,0.6201,0.0016405
28918,0.662482,0.0017574
28919,0.355344,0.049247
28920,0.349827,0.047786
28921,0.322545,0.063391
28922,0.151337,0.25014
28923,0.280141,0.75
28924,0.317509,0.75
28925,0.340008,0.75
28926,0.132482,0.26345
28927,0.369811,0.041326
28928,0.446924,0.024991
28929,0.262467,0.11505
28930,0.165791,0.20264
28931,0.186974,0.18629
28932,0.024182,0.4555
28933,0.125343,0.28045
28934,0.042523,0.42358
28935,0.384067,0.75
28936,0.169732,0.20736
28937,0.103237,0.31823
28938,0.129286,0.28011
28939,0.365935,0.040456
28940,0.337677,0.052493
28941,0.232817,0.11716
28942,0.326079,0.055506
28943,0.402017,0.034211
28944,0.360732,0.04631
28945,0.336742,0.75
28946,0.215346,0.75
28947,0.41436,0.02701
28948,0.344796,0.057658
28949,0.26481,0.12303
28950,0.159688,0.23838
28951,0.027661,0.4491
28952,0.339518,0.75
28953,0.334583,0.75
28954,0.318588,0.75
28955,0.392104,0.02776
28956,0.476534,0.013283
28957,0.28422,0.092023
28958,0.383501,0.03307
28959,0.400267,0.036759
28960,0.37607,0.043722
28961,0.167681,0.21291
28962,0.215929,0.15027
28963,0.290531,0.081525
28964,0.225765,0.75
28965,0.318375,0.75
28966,0.380416,0.75
28967,0.38108,0.75
28968,0.331253,0.75
28969,0.282511,0.75
28970,0.109594,0.30192
28971,0.197749,0.17021
28972,0.007917,0.48583
28973,0.379848,0.75
28974,0.003637,0.49344
28975,0.082832,0.34062
28976,0.465069,0.0083053
28977,0.672217,0.00051038
28978,0.51017,0.0072627
28979,0.283267,0.088884
28980,0.238411,0.75
28981,0.228396,0.75
28982,0.276543,0.10777
28983,0.358781,0.044238
28984,0.308884,0.088225
28985,0.166994,0.23349
28986,0.014931,0.47122
28987,0.338546,0.75
28988,0.406923,0.75
28989,0.382112,0.75
28990,0.210312,0.75
28991,0.300018,0.073379
28992,0.476877,0.013775
28993,0.349707,0.053128
28994,0.534648,0.0053846
28995,0.437482,0.022655
28996,0.020244,0.46399
28997,0.205538,0.75
28998,0.144297,0.255
28999,0.253453,0.11541
29000,0.308497,0.75
29001,0.139409,0.24945
29002,0.097773,0.31485
29003,0.216331,0.75
29004,0.261162,0.11001
29005,0.39205,0.028625
29006,0.392456,0.024642
29007,0.258963,0.10427
29008,0.236162,0.75
29009,0.383486,0.75
29010,0.226093,0.75
29011,0.001155,0.49789
