region,heritability,pvalue
32472,0.229089,0.75
32473,0.226859,0.75
32474,0.008486,0.48468
32475,0.307057,0.75
32476,0.107773,0.75
32477,0.154303,0.22774
32478,0.331488,0.75
32479,0.204461,0.75
32480,0.015398,0.46886
32481,0.043353,0.41848
32482,0.204393,0.75
32483,0.209919,0.75
32484,0.206919,0.15266
32485,0.201991,0.15561
32486,0.031445,0.43579
32487,0.422556,0.75
32488,0.334734,0.75
32489,0.072071,0.3704
32490,0.003335,0.49479
32491,0.097059,0.32699
32492,0.203441,0.75
32493,0.225229,0.14331
32494,0.058573,0.38594
32495,0.03012,0.43994
32496,0.298458,0.064311
32497,0.127741,0.27032
32498,0.204516,0.75
32499,0.141119,0.23528
32500,0.345638,0.050252
32501,0.36016,0.048888
32502,0.300812,0.086239
32503,0.202198,0.17423
32504,0.160493,0.20976
32505,0.203771,0.75
32506,0.156031,0.22908
32507,0.24074,0.11482
32508,0.178483,0.19007
32509,0.30631,0.75
32510,0.10082,0.31268
32511,0.44768,0.012955
32512,0.618181,0.0012497
32513,0.644421,0.00094271
32514,0.646609,0.00084541
32515,0.408757,0.018137
32516,0.338572,0.75
32517,0.380707,0.75
32518,0.153499,0.2356
32519,0.231905,0.12662
32520,0.025773,0.44926
32521,0.381679,0.75
32522,0.089892,0.33446
32523,0.246289,0.12195
32524,0.65699,0.00068922
32525,0.755692,8.5892e-05
32526,0.280789,0.067842
32527,0.373075,0.022515
32528,0.09831,0.31964
32529,0.331056,0.75
32530,0.165069,0.21196
32531,0.408858,0.018927
32532,0.107815,0.29065
32533,0.224477,0.75
32534,0.092715,0.31751
32535,0.109441,0.75
32536,0.422354,0.020651
32537,0.523904,0.0048295
32538,0.384322,0.75
32539,0.384754,0.75
32540,0.228432,0.75
32541,0.230213,0.75
32542,0.337265,0.75
32543,0.110978,0.28457
32544,0.756132,2.9553e-05
32545,0.419765,0.014667
32546,0.286535,0.75
32547,0.331938,0.75
32548,0.006874,0.75
32549,0.192823,0.17587
32550,0.06765,0.36544
32551,0.330548,0.75
32552,0.334779,0.75
32553,0.418299,0.75
32554,0.406536,0.75
32555,0.380142,0.75
32556,0.21684,0.75
32557,0.079709,0.35026
32558,0.272483,0.078103
32559,0.661738,0.00021735
32560,0.459478,0.0084146
32561,0.406786,0.75
32562,0.333527,0.75
32563,0.181499,0.1963
32564,0.015638,0.75
32565,0.056523,0.3889
32566,0.324309,0.75
32567,0.338097,0.75
32568,0.386316,0.75
32569,0.015192,0.46944
32570,0.117782,0.26342
32571,0.383718,0.75
32572,0.272204,0.10792
32573,0.405292,0.01844
32574,0.413204,0.015531
32575,0.30749,0.065565
32576,0.407566,0.75
32577,0.218004,0.75
32578,0.006738,0.75
32579,0.405682,0.75
32580,0.404063,0.75
32581,0.215633,0.75
32582,0.417154,0.75
32583,0.023564,0.45382
32584,0.331499,0.75
32585,0.405992,0.75
32586,0.580047,0.0017427
32587,0.441979,0.019128
32588,0.421122,0.019051
32589,0.086894,0.32715
32590,0.34362,0.75
32591,0.339372,0.75
32592,0.381631,0.75
32593,0.202372,0.75
32594,0.245328,0.1008
32595,0.318152,0.049968
32596,0.273604,0.092617
32597,0.239188,0.75
32598,0.032065,0.43326
32599,0.417143,0.75
32600,0.382865,0.75
32601,0.183009,0.19002
32602,0.332589,0.75
32603,0.172532,0.21566
32604,0.230419,0.12489
32605,0.504376,0.0042754
32606,0.52661,0.002613
32607,0.115041,0.29612
32608,0.203534,0.75
32609,0.205757,0.75
32610,0.076822,0.35557
32611,0.112276,0.29544
32612,0.405629,0.75
32613,0.383956,0.75
32614,0.342375,0.75
32615,0.38382,0.75
32616,0.059861,0.37914
32617,0.322039,0.043658
32618,0.393657,0.019995
32619,0.340638,0.039553
32620,0.386931,0.75
32621,0.240712,0.75
32622,0.196706,0.16868
32623,0.301442,0.074858
32624,0.405756,0.75
32625,0.067819,0.37953
32626,0.217466,0.75
32627,0.333848,0.75
32628,0.157149,0.22086
32629,0.219283,0.15832
32630,0.134229,0.25008
32631,0.252278,0.10773
32632,0.285121,0.75
32633,0.056668,0.39853
32634,0.205805,0.75
32635,0.222879,0.75
32636,0.238536,0.75
32637,0.204251,0.75
32638,0.066441,0.37566
32639,0.284304,0.75
32640,0.422372,0.75
32641,0.41701,0.75
32642,0.338472,0.75
32643,0.331522,0.75
32644,0.305743,0.75
32645,0.339472,0.75
32646,0.455866,0.0057633
32647,0.404976,0.015581
32648,0.221682,0.75
32649,0.240881,0.75
32650,0.187125,0.17766
32651,0.331058,0.044176
32652,0.429632,0.75
32653,0.404712,0.75
32654,0.22234,0.75
32655,0.221188,0.75
32656,0.339755,0.75
32657,0.337064,0.75
32658,0.051053,0.40417
32659,0.216168,0.75
32660,0.196869,0.15188
32661,0.230882,0.10954
32662,0.340127,0.75
32663,0.328911,0.75
32664,0.221888,0.14576
32665,0.109996,0.30186
32666,0.094303,0.32739
32667,0.097755,0.32575
32668,0.331825,0.75
32669,0.343213,0.75
32670,0.335759,0.75
32671,0.283803,0.75
32672,0.306708,0.75
32673,0.116961,0.27336
32674,0.282361,0.062776
32675,0.428069,0.010191
32676,0.366359,0.028775
32677,0.059959,0.38278
32678,0.381094,0.75
32679,0.016314,0.46747
32680,0.175535,0.16793
32681,0.135777,0.25797
32682,0.071154,0.36283
32683,0.341509,0.75
32684,0.384822,0.75
32685,0.382336,0.75
32686,0.415675,0.75
32687,0.341302,0.75
32688,0.550462,0.00084881
32689,0.332141,0.75
32690,0.341087,0.75
32691,0.340362,0.75
32692,0.162574,0.21805
32693,0.507985,0.0091941
32694,0.415397,0.02603
32695,0.187922,0.16599
32696,0.111802,0.27123
32697,0.336926,0.75
32698,0.317522,0.75
32699,0.560484,0.0038515
32700,0.21654,0.15954
32701,0.111944,0.30045
32702,0.103114,0.31205
32703,0.221175,0.75
32704,0.021224,0.45667
32705,0.287129,0.75
32706,0.04924,0.40257
32707,0.302557,0.068661
32708,0.313245,0.048683
32709,0.20375,0.75
32710,0.016226,0.75
32711,0.283,0.75
32712,0.080393,0.33239
32713,0.219227,0.146
32714,0.381438,0.75
32715,0.405967,0.75
32716,0.338053,0.75
32717,0.282452,0.75
32718,0.182298,0.20415
32719,0.501272,0.012702
32720,0.469936,0.0175
32721,0.298441,0.074119
32722,0.078781,0.34346
32723,0.219422,0.75
32724,0.267611,0.099148
32725,0.514312,0.0067436
32726,0.247621,0.12193
32727,0.111919,0.30949
32728,0.141647,0.26177
32729,0.210956,0.75
32730,0.342465,0.75
32731,0.283911,0.75
32732,0.364687,0.038384
32733,0.479126,0.006586
32734,0.338396,0.75
32735,0.339161,0.75
32736,0.222951,0.75
32737,0.183972,0.18374
32738,0.343464,0.75
32739,0.416804,0.75
32740,0.21953,0.15636
32741,0.117125,0.28035
32742,0.573588,0.0012639
32743,0.24001,0.75
32744,0.054596,0.3961
32745,0.369998,0.048986
32746,0.627106,0.0027498
32747,0.153672,0.2426
32748,0.222082,0.1258
32749,0.072636,0.35199
32750,0.209285,0.75
32751,0.135476,0.25513
32752,0.346738,0.046429
32753,0.36271,0.035253
32754,0.168508,0.20987
32755,0.031233,0.44672
32756,0.20702,0.75
32757,0.333047,0.75
32758,0.114764,0.28393
32759,0.40157,0.014061
32760,0.313649,0.051263
32761,0.326584,0.050694
32762,0.404215,0.75
32763,0.427445,0.75
32764,0.424299,0.75
32765,0.342344,0.75
32766,0.381513,0.75
32767,0.332711,0.75
32768,0.131707,0.26102
32769,0.266675,0.086019
32770,0.33705,0.75
32771,0.281264,0.75
32772,0.239478,0.75
32773,0.3524,0.059643
32774,0.567453,0.0050578
32775,0.183229,0.19241
32776,0.26753,0.090635
32777,0.085703,0.33177
32778,0.2221,0.12828
32779,0.072376,0.36536
32780,0.291429,0.07849
32781,0.481646,0.0087359
32782,0.32931,0.050787
32783,0.168847,0.21462
32784,0.068712,0.37559
32785,0.204419,0.75
32786,0.338095,0.034135
32787,0.181072,0.1831
32788,0.109354,0.29619
32789,0.405102,0.75
32790,0.42153,0.75
32791,0.206064,0.75
32792,0.206394,0.75
32793,0.23766,0.75
32794,0.415236,0.75
32795,0.220991,0.75
32796,0.161502,0.21713
32797,0.38206,0.041794
32798,0.367724,0.038851
32799,0.228724,0.13001
32800,0.309432,0.06597
32801,0.092536,0.32363
32802,0.187703,0.17707
32803,0.392136,0.033409
32804,0.011226,0.75
32805,0.045723,0.41928
32806,0.187516,0.18153
32807,0.3558,0.041886
32808,0.517646,0.0061509
32809,0.462804,0.013164
32810,0.215448,0.14365
32811,0.2172,0.75
32812,0.148954,0.22351
32813,0.222439,0.75
32814,0.340957,0.75
32815,0.424476,0.75
32816,0.219353,0.75
32817,0.070395,0.37103
32818,0.504488,0.0037704
32819,0.446386,0.0090262
32820,0.443964,0.01029
32821,0.340529,0.75
32822,0.421487,0.75
32823,0.468391,0.011279
32824,0.245496,0.11657
32825,0.162389,0.20412
32826,0.221773,0.75
32827,0.054836,0.3916
32828,0.030613,0.44006
32829,0.100785,0.31742
32830,0.335922,0.061274
32831,0.029949,0.44672
32832,0.232663,0.75
32833,0.101127,0.31789
32834,0.390442,0.03495
32835,0.384105,0.032718
32836,0.220836,0.12989
32837,0.308434,0.75
32838,0.38341,0.75
32839,0.381657,0.75
32840,0.306534,0.75
32841,0.425064,0.75
32842,0.415547,0.75
32843,0.206595,0.75
32844,0.222368,0.14132
32845,0.624097,0.00069893
32846,0.437779,0.010991
32847,0.236104,0.75
32848,0.32293,0.75
32849,0.416672,0.75
32850,0.344511,0.045206
32851,0.217405,0.75
32852,0.183973,0.16556
32853,0.202092,0.75
32854,0.209208,0.75
32855,0.073159,0.36798
32856,0.444035,0.010627
32857,0.136125,0.25889
32858,0.334764,0.75
32859,0.022775,0.45902
32860,0.250523,0.12394
32861,0.501767,0.0060495
32862,0.419145,0.01606
32863,0.331232,0.75
32864,0.416419,0.75
32865,0.337392,0.75
32866,0.37984,0.75
32867,0.383116,0.75
32868,0.214115,0.75
32869,0.258418,0.11164
32870,0.22091,0.14563
32871,0.213901,0.75
32872,0.282546,0.75
32873,0.403316,0.75
32874,0.381154,0.75
32875,0.081572,0.34121
32876,0.307892,0.75
32877,0.199723,0.15363
32878,0.216113,0.13703
32879,0.346352,0.036903
32880,0.51019,0.0054597
32881,0.600468,0.0011409
32882,0.356992,0.037236
32883,0.541549,0.0031855
32884,0.372241,0.035738
32885,0.014198,0.75
32886,0,0.75
32887,0.155555,0.23359
32888,0.570583,0.0017788
32889,0.460123,0.0085508
32890,0.215293,0.75
32891,0.381043,0.75
32892,0.134211,0.27503
32893,0.236842,0.75
32894,0.282741,0.75
32895,0.422543,0.75
32896,0.076674,0.34933
32897,0.097648,0.32161
32898,0.068809,0.37217
32899,0.075123,0.35716
32900,0.395549,0.023504
32901,0.477925,0.010843
32902,0.752115,6.8744e-05
32903,0.687791,0.00015185
32904,0.500784,0.0084049
32905,0.491674,0.0072917
32906,0.24003,0.11762
32907,0.034513,0.43235
32908,0.149081,0.23982
32909,0.368525,0.043175
32910,0.254304,0.11634
32911,0.024244,0.45526
32912,0.229814,0.75
32913,0.281908,0.75
32914,0.006027,0.48924
32915,0.342851,0.75
32916,0.231866,0.75
32917,0.33597,0.75
32918,0.417068,0.75
32919,0.386324,0.75
32920,0.41898,0.75
32921,0.406451,0.75
32922,0.318967,0.75
32923,0.066751,0.37297
32924,0.189592,0.16425
32925,0.036565,0.42818
32926,0.212545,0.75
32927,0.23927,0.75
32928,0.097115,0.32571
32929,0.002523,0.75
32930,0.372776,0.03907
32931,0.481721,0.0090807
32932,0.387355,0.042228
32933,0.383107,0.035823
32934,0.415955,0.019467
32935,0.247179,0.10924
32936,0.238305,0.75
32937,0.027879,0.4452
32938,0.051259,0.40661
32939,0.233524,0.75
32940,0.209083,0.75
32941,0.210621,0.75
32942,0.316789,0.75
32943,0.329104,0.75
32944,0.341917,0.75
32945,0.38298,0.75
32946,0.416659,0.75
32947,0.423044,0.75
32948,0.419513,0.75
32949,0.425357,0.75
32950,0.339303,0.75
32951,0.054856,0.39906
32952,0.383604,0.75
32953,0.331448,0.75
32954,0.019061,0.46279
32955,0.213073,0.75
32956,0.116273,0.28868
32957,0.022319,0.45457
32958,0.019667,0.45988
32959,0.201919,0.14876
32960,0.032332,0.43801
32961,0.109345,0.75
32962,0.220004,0.75
32963,0.228056,0.75
32964,0.134689,0.26257
32965,0.340253,0.059912
32966,0.502934,0.0087352
32967,0.308775,0.066601
32968,0.026774,0.44708
32969,0.385365,0.75
32970,0.209323,0.75
32971,0.231114,0.75
32972,0.384444,0.75
32973,0.306086,0.75
32974,0.231464,0.75
32975,0.316726,0.75
32976,0.382137,0.75
32977,0.327247,0.75
32978,0.382187,0.75
32979,0.423289,0.75
32980,0.338848,0.75
32981,0.10347,0.32397
32982,0.381203,0.042346
32983,0.319912,0.75
32984,0.232137,0.75
32985,0.017767,0.46418
32986,0.103234,0.2965
32987,0.308539,0.75
32988,0.207332,0.75
32989,0.398738,0.025725
32990,0.356438,0.04702
32991,0.262467,0.10841
32992,0.291453,0.09153
32993,0.016855,0.75
32994,0.222684,0.75
32995,0.535277,0.0056907
32996,0.525655,0.0055663
32997,0.218556,0.16972
32998,0.553563,0.0048486
32999,0.414993,0.021437
33000,0.142802,0.24267
33001,0.11094,0.28511
33002,0.279799,0.076672
33003,0.336692,0.75
33004,0.385647,0.75
33005,0.382228,0.75
33006,0.406728,0.75
33007,0.33084,0.75
33008,0.103532,0.2945
33009,0.052993,0.39266
33010,0.339732,0.75
33011,0.231395,0.75
33012,0.241793,0.1177
33013,0.295087,0.070232
33014,0.252334,0.097506
33015,0.084584,0.33738
33016,0.184156,0.18864
33017,0.137002,0.2552
33018,0.379768,0.75
33019,0.417546,0.75
33020,0.416338,0.75
33021,0.060716,0.38842
33022,0.006946,0.48826
33023,0.334401,0.75
33024,0.382348,0.75
33025,0.381062,0.75
33026,0.403198,0.75
33027,0.328696,0.75
33028,0.343894,0.75
33029,0.339347,0.75
33030,0.422007,0.75
33031,0.422632,0.75
33032,0.232983,0.75
33033,0.236796,0.75
33034,0.34007,0.75
33035,0.406231,0.75
33036,0.338936,0.75
33037,0.385821,0.75
33038,0.426493,0.75
33039,0.434973,0.75
33040,0.426802,0.75
33041,0.289239,0.068109
33042,0.220359,0.75
33043,0.416947,0.75
33044,0.340866,0.75
33045,0.266325,0.094305
33046,0.149144,0.23947
33047,0.429772,0.75
33048,0.382471,0.75
33049,0.406189,0.75
33050,0.431492,0.75
33051,0.432987,0.75
33052,0.326206,0.75
33053,0.140593,0.25695
33054,0.007993,0.48492
33055,0.240317,0.12647
33056,0.330408,0.75
33057,0.013975,0.4763
33058,0.213055,0.75
33059,0.407557,0.75
33060,0.41622,0.75
33061,0.33345,0.75
33062,0.338862,0.75
33063,0.224589,0.75
33064,0.143291,0.25409
33065,0.323765,0.064322
33066,0.205791,0.75
33067,0.001991,0.75
33068,0.329247,0.75
33069,0.137501,0.27985
33070,0.054342,0.39651
33071,0.286861,0.75
33072,0.427878,0.017013
33073,0.150353,0.23064
33074,0.219475,0.75
33075,0.060701,0.39081
33076,0.330815,0.75
33077,0.406318,0.75
33078,0.28386,0.75
33079,0.222696,0.75
33080,0.268959,0.10027
33081,0.169128,0.19651
33082,0.329057,0.75
33083,0.070898,0.36359
33084,0.332936,0.75
33085,0.341735,0.75
33086,0.008877,0.75
33087,0.428213,0.75
33088,0.233676,0.75
33089,0.214114,0.75
33090,0.303504,0.067295
33091,0.207078,0.75
33092,0.464017,0.007159
33093,0.266143,0.090036
33094,0.416583,0.75
33095,0.228596,0.75
33096,0.324322,0.056656
33097,0.125039,0.26267
33098,0.327833,0.044781
33099,0.241878,0.10208
33100,0.365424,0.026379
33101,0.416548,0.75
33102,0.33779,0.75
33103,0.070723,0.36651
33104,0.325846,0.047628
33105,0.274927,0.078782
33106,0.030787,0.43624
33107,0.218479,0.75
33108,0.405602,0.75
33109,0.236543,0.75
33110,0.433667,0.012253
33111,0.117835,0.27264
33112,0.339674,0.75
33113,0.343574,0.75
33114,0.287286,0.75
33115,0.275086,0.07587
33116,0.151681,0.22177
33117,0.338026,0.75
33118,0.319711,0.75
33119,0.191431,0.16969
33120,0.172425,0.21031
33121,0.202295,0.75
33122,0.287941,0.75
33123,0.407711,0.75
33124,0.407594,0.75
33125,0.090576,0.31964
33126,0.242971,0.10907
33127,0.201564,0.75
33128,0.338042,0.75
33129,0.028281,0.44564
33130,0.372312,0.044659
33131,0.212166,0.16488
33132,0.049871,0.40779
33133,0.008557,0.48301
33134,0.330339,0.75
33135,0.284163,0.75
33136,0.284194,0.75
33137,0.082393,0.33924
33138,0.39363,0.033191
33139,0.180537,0.20007
33140,0.243951,0.11604
33141,0.292076,0.06873
33142,0.3231,0.75
33143,0.383851,0.75
33144,0.133675,0.25022
33145,0.240664,0.75
33146,0.131383,0.2519
33147,0.057173,0.38599
33148,0.381027,0.75
33149,0.332113,0.75
33150,0.33668,0.75
33151,0.20556,0.75
33152,0.33292,0.75
33153,0.330288,0.75
33154,0.223081,0.75
33155,0.335215,0.75
33156,0.084413,0.34464
33157,0.232014,0.75
33158,0.284114,0.75
33159,0.099251,0.30658
33160,0.230447,0.75
33161,0.340551,0.75
33162,0.22792,0.75
33163,0.223218,0.13416
33164,0.239713,0.1222
33165,0.088302,0.33387
33166,0.223947,0.75
33167,0.005052,0.75
33168,0.141806,0.24559
33169,0.105337,0.30443
33170,0.336072,0.75
33171,0.336927,0.75
33172,0.335849,0.75
33173,0.275658,0.087126
33174,0.433834,0.015234
33175,0.25272,0.10243
33176,0.21339,0.75
33177,0.098011,0.32833
33178,0.074533,0.34976
33179,0.061931,0.38637
33180,0.241542,0.75
33181,0.163263,0.22149
33182,0.215195,0.75
33183,0.110235,0.30192
33184,0.212666,0.75
33185,0.112058,0.29311
33186,0.034094,0.4351
33187,0.221299,0.75
33188,0.141687,0.25096
33189,0.491441,0.011421
33190,0.335392,0.75
33191,0.222908,0.12407
33192,0.149883,0.23582
33193,0.010838,0.4796
33194,0.028179,0.44138
33195,0.231909,0.75
33196,0.197353,0.16657
33197,0.231185,0.12685
33198,0.089367,0.31258
33199,0.110937,0.27664
33200,0.048411,0.40607
33201,0.063392,0.38039
33202,0.157583,0.20759
33203,0.208321,0.75
33204,0.075223,0.36493
33205,0.158034,0.22948
33206,0.27686,0.097699
33207,0.230287,0.75
33208,0.331968,0.75
33209,0.380965,0.75
33210,0.267859,0.077227
33211,0.217955,0.75
33212,0.045268,0.41294
33213,0.109386,0.29522
33214,0.165065,0.21422
33215,0.179734,0.18372
33216,0.053769,0.39705
33217,0.091726,0.33492
33218,0.204654,0.75
33219,0.245823,0.13141
33220,0.470961,0.021423
33221,0.385817,0.75
33222,0.406421,0.75
33223,0.383453,0.75
33224,0.376981,0.032491
33225,0.337535,0.75
33226,0.115304,0.28424
33227,0.301807,0.070198
33228,0.206497,0.15534
33229,0.099451,0.30826
33230,0.081024,0.34486
33231,0.23202,0.75
33232,0.11414,0.29443
33233,0.337519,0.052017
33234,0.401991,0.023104
33235,0.61371,0.0024809
33236,0.49419,0.015187
33237,0.33595,0.75
33238,0.219343,0.75
33239,0.065229,0.75
33240,0.227078,0.13665
33241,0.183624,0.1947
33242,0.34116,0.047287
33243,0.286633,0.077088
33244,0.391551,0.024217
33245,0.110785,0.28599
33246,0.07633,0.35296
33247,0.011503,0.4785
33248,0.381307,0.75
33249,0.200889,0.75
33250,0.285425,0.076614
33251,0.382601,0.027468
33252,0.64931,0.000973
33253,0.600335,0.0034191
33254,0.470469,0.020465
33255,0.071903,0.36922
33256,0.096248,0.32083
33257,0.137883,0.24982
33258,0.092426,0.32202
33259,0.176196,0.19226
33260,0.459061,0.014299
33261,0.497285,0.0069431
33262,0.472501,0.0073705
33263,0.217081,0.75
33264,0.239783,0.75
33265,0.210774,0.14692
33266,0.253994,0.10468
33267,0.38301,0.035507
33268,0.675167,0.001405
33269,0.604588,0.0057527
33270,0.224002,0.17638
33271,0.181577,0.18649
33272,0.215993,0.75
33273,0.240934,0.75
33274,0.338603,0.75
33275,0.288686,0.083331
33276,0.296071,0.060607
33277,0.014826,0.47192
33278,0.332423,0.75
33279,0.365589,0.051359
33280,0.253462,0.10987
33281,0.212348,0.14898
33282,0.512983,0.013263
33283,0.602613,0.0075487
33284,0.203197,0.21672
33285,0.337542,0.75
33286,0.287182,0.75
33287,0.287161,0.75
33288,0.382071,0.75
33289,0.380821,0.75
33290,0.337239,0.75
33291,0.239061,0.11278
33292,0.100955,0.32056
33293,0.404773,0.75
33294,0.225332,0.75
33295,0.031882,0.43874
33296,0.067871,0.38194
33297,0.199796,0.19883
33298,0.093379,0.35454
33299,0.011858,0.75
33300,0.385881,0.75
33301,0.405479,0.75
33302,0.343073,0.75
33303,0.032173,0.44035
33304,0.215896,0.12262
33305,0.173436,0.16073
33306,0.297716,0.078584
33307,0.05801,0.39236
33308,0.342136,0.75
33309,0.01806,0.46598
33310,0.328331,0.75
33311,0.238556,0.75
33312,0.10774,0.3218
33313,0.159974,0.25763
33314,0.422135,0.75
33315,0.407534,0.75
33316,0.383483,0.75
33317,0.228153,0.75
33318,0.051977,0.40012
33319,0.293286,0.078142
33320,0.240897,0.75
33321,0.324601,0.75
33322,0.331967,0.038601
33323,0.570046,0.00085775
33324,0.60301,0.00058792
33325,0.382485,0.75
33326,0.157931,0.18083
33327,0.176795,0.14745
33328,0.117119,0.28265
33329,0.059187,0.38221
33330,0.383331,0.75
33331,0.21138,0.75
33332,0.205709,0.1648
33333,0.095247,0.33569
33334,0.317468,0.75
33335,0.058107,0.38556
33336,0.22746,0.75
33337,0.221117,0.75
33338,0.231565,0.75
33339,0.133096,0.27791
33340,0.135917,0.2581
33341,0.135953,0.26306
33342,0.334952,0.75
33343,0.382206,0.75
33344,0.228312,0.12232
33345,0.571717,0.0011179
33346,0.245494,0.11509
33347,0.115339,0.25917
33348,0.160569,0.21395
33349,0.061297,0.37578
33350,0.432028,0.75
33351,0.288602,0.75
33352,0.222879,0.13211
33353,0.06761,0.37501
33354,0.379907,0.75
33355,0.298146,0.065844
33356,0.377205,0.029131
33357,0.210976,0.75
33358,0.416939,0.75
33359,0.233445,0.75
33360,0.142984,0.23699
33361,0.211622,0.15732
33362,0.068313,0.37645
33363,0.219685,0.75
33364,0.031234,0.43678
33365,0.370275,0.025393
33366,0.283585,0.75
33367,0.027747,0.44651
33368,0.432484,0.75
33369,0.343121,0.75
33370,0.315106,0.057815
33371,0.273103,0.09791
33372,0.283215,0.75
33373,0.27767,0.077701
33374,0.239185,0.75
33375,0.404549,0.75
33376,0.027926,0.44662
33377,0.137925,0.24178
33378,0.357428,0.04423
33379,0.358234,0.048833
33380,0.223868,0.75
33381,0.339998,0.75
33382,0.333579,0.75
33383,0.015899,0.47459
33384,0.329571,0.75
33385,0.061093,0.38085
33386,0.382683,0.75
33387,0.300352,0.073838
33388,0.472524,0.013103
33389,0.216789,0.75
33390,0.041956,0.41918
33391,0.307869,0.75
33392,0.011502,0.47715
33393,0.00985,0.48059
33394,0.293461,0.075804
33395,0.413245,0.023929
33396,0.476385,0.0093286
33397,0.332991,0.75
33398,0.404461,0.75
33399,0.404932,0.75
33400,0.416381,0.75
33401,0.417111,0.75
33402,0.339107,0.75
33403,0.022019,0.45882
33404,0.427338,0.020667
33405,0.000899,0.49878
33406,0.33086,0.75
33407,0.012644,0.47603
33408,0.26845,0.091223
33409,0.229152,0.75
33410,0.18921,0.17406
33411,0.263683,0.090763
33412,0.528827,0.0041019
33413,0.133191,0.26311
33414,0.282196,0.75
33415,0.334492,0.75
33416,0.406076,0.75
33417,0.43279,0.75
33418,0.339593,0.75
33419,0.205756,0.75
33420,0.2325,0.75
33421,0.12323,0.2788
33422,0.225799,0.75
33423,0.016331,0.46858
33424,0.263813,0.10004
33425,0.066133,0.37907
33426,0.325916,0.75
33427,0.171706,0.21918
33428,0.381409,0.031041
33429,0.295777,0.06822
33430,0.333576,0.75
33431,0.204157,0.75
33432,0.551835,0.0014625
33433,0.330296,0.056308
33434,0.306121,0.75
33435,0.336592,0.75
33436,0.383569,0.75
33437,0.405108,0.75
33438,0.001475,0.49708
33439,0.026236,0.45066
33440,0.23226,0.75
33441,0.202186,0.75
33442,0.29068,0.07765
33443,0.201666,0.17041
33444,0.102831,0.75
33445,0.219925,0.75
33446,0.222982,0.75
33447,0.330934,0.75
33448,0.008017,0.48519
33449,0.210654,0.75
33450,0.270701,0.091024
33451,0.040153,0.41794
33452,0.238496,0.75
33453,0.286368,0.75
33454,0.323077,0.75
33455,0.305538,0.75
33456,0.331155,0.75
33457,0.02409,0.45338
33458,0.165827,0.20409
33459,0.282162,0.091798
33460,0.250019,0.11753
33461,0.238408,0.75
33462,0.221689,0.75
33463,0.403783,0.75
33464,0.32818,0.75
33465,0.381057,0.75
33466,0.104984,0.3014
33467,0.304238,0.75
33468,0.283895,0.75
33469,0.236567,0.75
33470,0.332482,0.75
33471,0.102249,0.30482
33472,0.229089,0.75
33473,0.226859,0.75
33474,0.008486,0.48468
33475,0.307057,0.75
33476,0.107773,0.75
33477,0.154303,0.22774
33478,0.331488,0.75
33479,0.204461,0.75
33480,0.015398,0.46886
33481,0.043353,0.41848
33482,0.204393,0.75
33483,0.209919,0.75
33484,0.206919,0.15266
33485,0.201991,0.15561
33486,0.031445,0.43579
33487,0.422556,0.75
33488,0.334734,0.75
33489,0.072071,0.3704
33490,0.003335,0.49479
33491,0.097059,0.32699
33492,0.203441,0.75
33493,0.225229,0.14331
33494,0.058573,0.38594
33495,0.03012,0.43994
33496,0.298458,0.064311
33497,0.127741,0.27032
33498,0.204516,0.75
33499,0.141119,0.23528
33500,0.345638,0.050252
33501,0.36016,0.048888
33502,0.300812,0.086239
33503,0.202198,0.17423
33504,0.160493,0.20976
33505,0.203771,0.75
33506,0.156031,0.22908
33507,0.24074,0.11482
33508,0.178483,0.19007
33509,0.30631,0.75
33510,0.10082,0.31268
33511,0.44768,0.012955
33512,0.618181,0.0012497
33513,0.644421,0.00094271
33514,0.646609,0.00084541
33515,0.408757,0.018137
33516,0.338572,0.75
33517,0.380707,0.75
33518,0.153499,0.2356
33519,0.231905,0.12662
33520,0.025773,0.44926
33521,0.381679,0.75
33522,0.089892,0.33446
33523,0.246289,0.12195
33524,0.65699,0.00068922
33525,0.755692,8.5892e-05
33526,0.280789,0.067842
33527,0.373075,0.022515
33528,0.09831,0.31964
33529,0.331056,0.75
33530,0.165069,0.21196
33531,0.408858,0.018927
33532,0.107815,0.29065
33533,0.224477,0.75
33534,0.092715,0.31751
33535,0.109441,0.75
33536,0.422354,0.020651
33537,0.523904,0.0048295
33538,0.384322,0.75
33539,0.384754,0.75
33540,0.228432,0.75
33541,0.230213,0.75
33542,0.337265,0.75
33543,0.110978,0.28457
33544,0.756132,2.9553e-05
33545,0.419765,0.014667
33546,0.286535,0.75
33547,0.331938,0.75
33548,0.006874,0.75
33549,0.192823,0.17587
33550,0.06765,0.36544
33551,0.330548,0.75
33552,0.334779,0.75
33553,0.418299,0.75
33554,0.406536,0.75
33555,0.380142,0.75
33556,0.21684,0.75
33557,0.079709,0.35026
33558,0.272483,0.078103
33559,0.661738,0.00021735
33560,0.459478,0.0084146
33561,0.406786,0.75
33562,0.333527,0.75
33563,0.181499,0.1963
33564,0.015638,0.75
33565,0.056523,0.3889
33566,0.324309,0.75
33567,0.338097,0.75
33568,0.386316,0.75
33569,0.015192,0.46944
33570,0.117782,0.26342
33571,0.383718,0.75
33572,0.272204,0.10792
33573,0.405292,0.01844
33574,0.413204,0.015531
33575,0.30749,0.065565
33576,0.407566,0.75
33577,0.218004,0.75
33578,0.006738,0.75
33579,0.405682,0.75
33580,0.404063,0.75
33581,0.215633,0.75
